STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	SPOPARST	SPOPCRIM	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	SINDEX	SMODINDX	SMURDER	SRAPE	SROBBERY	SAGASSLT	SBURGLRY	SLARCENY	SMVTHEFT	SARSON
9999	1	8	1491	28	153	2984926	2263108	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1492	28	155	2984926	2263108	2217	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1493	28	157	2984926	2263108	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1494	28	159	2984926	2263108	19110	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1495	28	161	2984926	2263108	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1496	28	163	2984926	2263108	11347	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1497	28	777	2984926	2263108	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1498	29	1	6021988	6020478	25600	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1499	29	3	6021988	6020478	17228	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1500	29	5	6021988	6020478	5579	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1501	29	7	6021988	6020478	25614	5	5	99.3695	0	1	0	0	0	0	0	1	0	0
9999	1	8	1502	29	9	6021988	6020478	38480	9	10	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1503	29	11	6021988	6020478	12350	3	3	95.2206	0	0	0	0	0	0	0	0	0	0
9999	1	8	1504	29	13	6021988	6020478	16932	4	4	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1505	29	15	6021988	6020478	19151	4	4	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1506	29	17	6021988	6020478	12379	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1507	29	19	6021988	6020478	165938	7	7	100	0	6	0	0	0	0	0	6	0	0
9999	1	8	1508	29	21	6021988	6020478	89835	3	4	100	0	3	0	0	0	0	0	3	0	0
9999	1	8	1509	29	23	6021988	6020478	43163	4	4	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1510	29	25	6021988	6020478	9333	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1511	29	27	6021988	6020478	44482	5	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1512	29	29	6021988	6020478	43519	4	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1513	29	31	6021988	6020478	76776	5	5	100	0	3	0	0	0	0	0	3	0	0
9999	1	8	1514	29	33	6021988	6020478	9277	3	3	84.5227	0	0	0	0	0	0	0	0	0	0
9999	1	8	1515	29	35	6021988	6020478	6377	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1516	29	37	6021988	6020478	100348	15	17	99.9747	0	3	0	0	0	0	0	3	0	0
9999	1	8	1517	29	39	6021988	6020478	13974	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1518	29	41	6021988	6020478	7713	3	4	93.579	0	0	0	0	0	0	0	0	0	0
9999	1	8	1519	29	43	6021988	6020478	78716	7	8	100	0	3	0	0	0	0	0	3	0	0
9999	1	8	1520	29	45	6021988	6020478	7032	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1521	29	47	6021988	6020478	110477	16	19	99.9154	0	4	0	0	0	0	0	4	0	0
9999	1	8	1522	29	49	6021988	6020478	25703	6	7	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1523	29	51	6021988	6020478	76614	4	5	100	0	3	0	0	0	0	0	3	0	0
9999	1	8	1524	29	53	6021988	6020478	17696	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1525	29	55	6021988	6020478	23364	5	5	98.828	0	1	0	0	0	0	0	1	0	0
9999	1	8	1526	29	57	6021988	6020478	7822	4	4	92.389	0	0	0	0	0	0	0	0	0	0
9999	1	8	1527	29	59	6021988	6020478	16780	3	3	93.4063	0	1	0	0	0	0	0	1	0	0
9999	1	8	1528	29	61	6021988	6020478	8329	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1529	29	63	6021988	6020478	7839	3	3	97.64	0	0	0	0	0	0	0	0	0	0
9999	1	8	1530	29	65	6021988	6020478	15705	2	2	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1531	29	67	6021988	6020478	13573	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1532	29	69	6021988	6020478	32034	10	10	99.1337	0	1	0	0	0	0	0	1	0	0
9999	1	8	1533	29	71	6021988	6020478	104709	9	11	99.9904	0	4	0	0	0	0	0	3	0	0
9999	1	8	1534	29	73	6021988	6020478	15197	4	4	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1535	29	75	6021988	6020478	6799	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1536	29	77	6021988	6020478	277737	10	12	99.9554	0	9	0	0	0	0	0	9	0	0
9999	1	8	1537	29	79	6021988	6020478	10247	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1538	29	81	6021988	6020478	8883	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1539	29	83	6021988	6020478	22261	2	2	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1540	29	85	6021988	6020478	9646	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1541	29	87	6021988	6020478	4823	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1542	29	89	6021988	6020478	10259	4	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1543	29	91	6021988	6020478	40741	4	4	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1544	29	93	6021988	6020478	10676	5	5	98.9166	0	0	0	0	0	0	0	0	0	0
9999	1	8	1545	29	95	6021988	6020478	837636	19	23	100	1	28	0	0	0	1	0	28	0	0
9999	1	8	1546	29	97	6021988	6020478	118658	13	13	100	0	4	0	0	0	0	0	4	0	0
9999	1	8	1547	29	99	6021988	6020478	219893	10	10	100	0	7	0	0	0	0	0	7	0	0
9999	1	8	1548	29	101	6021988	6020478	53539	6	6	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1549	29	103	6021988	6020478	4134	2	2	97.6274	0	0	0	0	0	0	0	0	0	0
9999	1	8	1550	29	105	6021988	6020478	35570	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1551	29	107	6021988	6020478	33043	13	13	98.0525	0	1	0	0	0	0	0	1	0	0
9999	1	8	1552	29	109	6021988	6020478	35601	7	7	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1553	29	111	6021988	6020478	10174	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1554	29	113	6021988	6020478	53176	9	9	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1555	29	115	6021988	6020478	12590	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1556	29	117	6021988	6020478	15102	2	2	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1557	29	119	6021988	6020478	23020	7	7	99.6945	0	1	0	0	0	0	0	1	0	0
9999	1	8	1558	29	121	6021988	6020478	15620	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1559	29	123	6021988	6020478	12218	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1560	29	125	6021988	6020478	9394	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1561	29	127	6021988	6020478	28267	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1562	29	129	6021988	6020478	3811	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1563	29	131	6021988	6020478	24943	4	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1564	29	133	6021988	6020478	14333	4	4	97.143	0	0	0	0	0	0	0	0	0	0
9999	1	8	1565	29	135	6021988	6020478	15727	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1566	29	137	6021988	6020478	9285	2	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1567	29	139	6021988	6020478	12293	7	7	99.6014	0	0	0	0	0	0	0	0	0	0
9999	1	8	1568	29	141	6021988	6020478	20541	4	4	97.9878	0	1	0	0	0	0	0	1	0	0
9999	1	8	1569	29	143	6021988	6020478	15902	13	12	99.4068	0	1	0	0	0	0	0	1	0	0
9999	1	8	1570	29	145	6021988	6020478	58524	6	7	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1571	29	147	6021988	6020478	23512	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1572	29	149	6021988	6020478	11038	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1573	29	151	6021988	6020478	13735	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1574	29	153	6021988	6020478	9613	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1575	29	155	6021988	6020478	18208	7	7	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1576	29	157	6021988	6020478	19077	2	2	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1577	29	159	6021988	6020478	42257	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1578	29	161	6021988	6020478	45105	7	7	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1579	29	163	6021988	6020478	18282	4	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1580	29	165	6021988	6020478	46518	15	15	98.8048	0	2	0	0	0	0	0	2	0	0
9999	1	8	1581	29	167	6021988	6020478	31229	5	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1582	29	169	6021988	6020478	53524	6	8	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1583	29	171	6021988	6020478	4987	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1584	29	173	6021988	6020478	10269	4	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1585	29	175	6021988	6020478	25394	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1586	29	177	6021988	6020478	23118	8	8	99.9084	0	1	0	0	0	0	0	1	0	0
9999	1	8	1587	29	179	6021988	6020478	6600	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1588	29	181	6021988	6020478	14170	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1589	29	183	6021988	6020478	366098	12	13	100	1	12	0	0	0	0	0	12	0	0
9999	1	8	1590	29	185	6021988	6020478	9659	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1591	29	186	6021988	6020478	18158	3	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1592	29	187	6021988	6020478	65700	11	11	96.6484	0	2	0	0	0	0	0	2	0	0
9999	1	8	1593	29	189	6021988	6020478	999473	74	73	99.6644	1	34	0	0	0	1	0	33	0	0
9999	1	8	1594	29	195	6021988	6020478	23444	6	8	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1595	29	197	6021988	6020478	4389	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1596	29	199	6021988	6020478	4837	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1597	29	201	6021988	6020478	40941	7	8	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1598	29	203	6021988	6020478	8448	4	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1599	29	205	6021988	6020478	6292	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1600	29	207	6021988	6020478	29863	7	7	99.6074	0	1	0	0	0	0	0	1	0	0
9999	1	8	1601	29	209	6021988	6020478	32324	7	7	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1602	29	211	6021988	6020478	6672	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1603	29	213	6021988	6020478	52835	6	6	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1604	29	215	6021988	6020478	25797	5	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1605	29	217	6021988	6020478	21002	2	2	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1606	29	219	6021988	6020478	32315	5	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1607	29	221	6021988	6020478	25123	2	2	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1608	29	223	6021988	6020478	13500	4	4	98.9556	0	0	0	0	0	0	0	0	0	0
9999	1	8	1609	29	225	6021988	6020478	36508	6	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1610	29	227	6021988	6020478	2154	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1611	29	229	6021988	6020478	18939	5	6	95.7997	0	1	0	0	0	0	0	1	0	0
9999	1	8	1612	29	510	6021988	6020478	318667	15	15	100	0	11	0	0	0	0	0	11	0	0
9999	1	8	1613	30	1	1005141	995410	9262	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1614	30	3	1005141	995410	13184	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1615	30	5	1005141	995410	5387	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1616	30	7	1005141	995410	5792	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1617	30	9	1005141	995410	10098	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1618	30	11	1005141	995410	1160	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1619	30	13	1005141	995410	82406	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1620	30	15	1005141	995410	5833	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1621	30	17	1005141	995410	11834	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1622	30	19	1005141	995410	1775	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1623	30	21	1005141	995410	9052	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1624	30	23	1005141	995410	9364	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1625	30	25	1005141	995410	2977	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1626	30	27	1005141	995410	11586	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1627	30	29	1005141	995410	91936	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1628	30	31	1005141	995410	90090	7	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1629	30	33	1005141	995410	1260	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1630	30	35	1005141	995410	13719	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1631	30	37	1005141	995410	871	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1632	30	39	1005141	995410	3089	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1633	30	41	1005141	995410	16511	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1634	30	43	1005141	995410	11460	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1635	30	45	1005141	995410	2018	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1636	30	47	1005141	995410	29148	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1637	30	49	1005141	995410	64765	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1638	30	51	1005141	995410	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1639	30	53	1005141	995410	19702	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1640	30	55	1005141	995410	1723	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1641	30	57	1005141	995410	7713	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1642	30	59	1005141	995410	1924	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1643	30	61	1005141	995410	4237	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1644	30	63	1005141	995410	110904	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1645	30	65	1005141	995410	4734	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1646	30	67	1005141	995410	15577	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1647	30	69	1005141	995410	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1648	30	71	1005141	995410	4280	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1649	30	73	1005141	995410	6301	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1650	30	75	1005141	995410	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1651	30	77	1005141	995410	7112	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1652	30	79	1005141	995410	1167	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1653	30	81	1005141	995410	39801	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1654	30	83	1005141	995410	10198	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1655	30	85	1005141	995410	10340	4	3	92.0213	0	0	0	0	0	0	0	0	0	0
9999	1	8	1656	30	87	1005141	995410	9444	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1657	30	89	1005141	995410	11520	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1658	30	91	1005141	995410	3484	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1659	30	93	1005141	995410	34622	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1660	30	95	1005141	995410	9195	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1661	30	97	1005141	995410	3648	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1662	30	99	1005141	995410	6133	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1663	30	101	1005141	995410	5275	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1664	30	103	1005141	995410	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1665	30	105	1005141	995410	7539	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1666	30	107	1005141	995410	2155	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1667	30	109	1005141	995410	992	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1668	30	111	1005141	995410	151113	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1669	30	113	1005141	995410	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1670	30	777	1005141	995410	0	7	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1671	31	1	1855525	1730742	31434	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1672	31	3	1855525	1730742	5071	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1673	31	5	1855525	1730742	472	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1674	31	7	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1675	31	9	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1676	31	11	1855525	1730742	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1677	31	13	1855525	1730742	2855	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1678	31	15	1855525	1730742	2097	2	2	25	0	0	0	0	0	0	0	0	0	0
9999	1	8	1679	31	17	1855525	1730742	3139	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1680	31	19	1855525	1730742	47016	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1681	31	21	1855525	1730742	5116	4	3	93.0528	0	0	0	0	0	0	0	0	0	0
9999	1	8	1682	31	23	1855525	1730742	8345	2	2	75	0	0	0	0	0	0	0	0	0	0
9999	1	8	1683	31	25	1855525	1730742	25364	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1684	31	27	1855525	1730742	8791	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1685	31	29	1855525	1730742	4039	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1686	31	31	1855525	1730742	5801	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1687	31	33	1855525	1730742	6789	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1688	31	35	1855525	1730742	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1689	31	37	1855525	1730742	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1690	31	39	1855525	1730742	9245	3	3	96.9326	0	0	0	0	0	0	0	0	0	0
9999	1	8	1691	31	41	1855525	1730742	10979	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1692	31	43	1855525	1730742	21059	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1693	31	45	1855525	1730742	9260	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1694	31	47	1855525	1730742	24559	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1695	31	49	1855525	1730742	1998	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1696	31	51	1855525	1730742	6031	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1697	31	53	1855525	1730742	37030	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1698	31	55	1855525	1730742	527670	8	7	100	1	4	0	0	0	1	0	4	0	0
9999	1	8	1699	31	57	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1700	31	59	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1701	31	61	1855525	1730742	3229	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1702	31	63	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1703	31	65	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1704	31	67	1855525	1730742	22185	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1705	31	69	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1706	31	71	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1707	31	73	1855525	1730742	2024	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1708	31	75	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1709	31	77	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1710	31	79	1855525	1730742	59893	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1711	31	81	1855525	1730742	9132	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1712	31	83	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1713	31	85	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1714	31	87	1855525	1730742	2877	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1715	31	89	1855525	1730742	10472	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1716	31	91	1855525	1730742	734	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1717	31	93	1855525	1730742	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1718	31	95	1855525	1730742	3617	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1719	31	97	1855525	1730742	5247	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1720	31	99	1855525	1730742	6634	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1721	31	101	1855525	1730742	8359	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1722	31	103	1855525	1730742	819	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1723	31	105	1855525	1730742	1317	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1724	31	107	1855525	1730742	8635	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1725	31	109	1855525	1730742	291826	4	4	100	1	2	0	0	0	1	0	2	0	0
9999	1	8	1726	31	111	1855525	1730742	36395	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1727	31	113	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1728	31	115	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1729	31	117	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1730	31	119	1855525	1730742	35175	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1731	31	121	1855525	1730742	2912	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1732	31	123	1855525	1730742	5033	4	4	74.6871	0	0	0	0	0	0	0	0	0	0
9999	1	8	1733	31	125	1855525	1730742	3766	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1734	31	127	1855525	1730742	7331	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1735	31	129	1855525	1730742	4509	3	3	71.7454	0	0	0	0	0	0	0	0	0	0
9999	1	8	1736	31	131	1855525	1730742	15908	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1737	31	133	1855525	1730742	2754	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1738	31	135	1855525	1730742	2976	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1739	31	137	1855525	1730742	9248	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1740	31	139	1855525	1730742	5499	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1741	31	141	1855525	1730742	32821	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1742	31	143	1855525	1730742	5359	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1743	31	145	1855525	1730742	11109	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1744	31	147	1855525	1730742	4346	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1745	31	149	1855525	1730742	1504	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1746	31	151	1855525	1730742	14445	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1747	31	153	1855525	1730742	163698	6	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1748	31	155	1855525	1730742	21013	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1749	31	157	1855525	1730742	36479	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1750	31	159	1855525	1730742	16820	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1751	31	161	1855525	1730742	5430	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1752	31	163	1855525	1730742	3115	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1753	31	165	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1754	31	167	1855525	1730742	6198	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1755	31	169	1855525	1730742	5196	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1756	31	171	1855525	1730742	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1757	31	173	1855525	1730742	109	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1758	31	175	1855525	1730742	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1759	31	177	1855525	1730742	8069	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1760	31	179	1855525	1730742	3918	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1761	31	181	1855525	1730742	3801	2	2	100	0	0	0	0	0	0	0	0	0	0
